Title,URL,LastUpdated
"Calculate requested ship dates for purchase orders","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/supplier-requested-confirmed-dates","1/30/2025"
"Create a schedule for a site","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/tasks/create-schedule-site","6/17/2025"
"Master planning with demand forecasts","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/demand-forecast","7/21/2025"
"Master planning with supply forecasts","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/supply-forecast","11/18/2025"
"Supply schedule","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/supply-schedule","6/17/2025"
"Run planning for a subset of items","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/plan-filters","9/29/2023"
"Master planning with purchase trade agreements","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/purchase-trade-agreement","10/3/2025"
"Plan based on quotations and RFQs","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/quotation-planning","6/17/2025"
"Safety margins","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/safety-margins","10/1/2025"
"Delay tolerance (negative days)","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/delay-tolerance","10/3/2025"
"Purchase requisitions","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/purchase-requisitions","6/17/2025"
"Production planning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/production-planning","12/9/2024"
"Item substitution for formulas and bills of materials","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/item-substitution","7/21/2025"
"Set up scrap to calculate raw material requirements","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/scrap-calculations","6/17/2025"
"Master planning for products with limited shelf life","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/shelf-life","11/19/2025"
"Scheduling with infinite capacity","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/infinite-capacity-planning","10/3/2025"
"Finite capacity planning and scheduling","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/finite-capacity","8/5/2025"
"Scheduling with resource selection based on capability","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/capability-based-scheduling","10/3/2025"
"Inventory marking","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/marking","10/3/2025"
"Intercompany planning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/intercompany-planning","11/19/2025"
"Exclude products that have specific product lifecycle states","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/product-lifecycle-state","6/17/2025"
"Coverage time fences","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/coverage-time-fence","8/5/2025"
"Net requirements and pegging information","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/net-requirements","7/21/2025"
"Planning with negative on-hand quantities","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/negative-on-hand","6/17/2025"
"Calculate sales order delivery dates using CTP","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/calculate-delivery-dates-using-ctp","10/28/2024"
"Master plans overview","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plans","12/6/2024"
"Master planning setup wizard","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-planning-setup-wizard","8/15/2024"
"Exclude specific transactions or transaction types from master planning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/ignore-transaction-types","8/25/2025"
"Generate a constrained plan","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/tasks/constrained-plan","6/17/2025"
"Coverage settings","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/coverage-settings","12/6/2024"
"Define coverage rules for items","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/tasks/define-coverage-rules-items","8/5/2025"
"Source products and materials from multiple vendors","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/source-from-multiple-vendors","8/22/2025"
"Priority-based planning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/priority-based-planning","6/17/2025"
"Replenishment methods and quantity modification","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/replenishment-methods-quantity-modification","6/17/2025"
"Master planning and multisite functionality overview","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-multisite-functionality","6/17/2025"
"Master planning for site coverage, mandatory warehouse","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-site-coverage-warehouse-mandatory","6/17/2025"
"Master planning for site coverage, warehouse not mandatory","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-site-coverage-warehouse-not-mandatory","6/17/2025"
"Master planning for site and warehouse coverage, warehouse mandatory","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-site-warehouse-coverage-warehouse-mandatory","6/17/2025"
"Master planning for site and warehouse coverage, warehouse not mandatory","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-site-warehouse-coverage-warehouse-not-mandatory","6/17/2025"
"Determine the BOM version","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-bom-version-determined","6/17/2025"
"Explosion of a BOM version","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/master-plan-explosion-bom-version","6/17/2025"
"Safety stock fulfillment for items","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/safety-stock-replenishment","6/17/2025"
"Safety stock pegging options","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/safety-stock-pegging","6/17/2025"
"Use the safety stock journal to update minimum coverage for items","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/safety-stock-journal","8/22/2025"
"Maintain planned orders","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/maintain-planned-orders","8/5/2025"
"View, manage, and approve planned orders","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/approved-planned-order","11/19/2025"
"Firm planned orders","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/planned-order-firming","12/6/2024"
"Planned orders simplified","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/planned-orders-simplified","10/3/2025"
"Action messages","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/action-messages","8/25/2025"
"Inventory forecasts","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/inventory-forecast","8/22/2025"
"Guide: Modify a demand forecast manually","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/tasks/modify-demand-forecast-manually","6/17/2025"
"Demand forecasting overview","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/introduction-demand-forecasting","1/30/2025"
"Demand forecasting setup","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/demand-forecasting-setup","12/6/2024"
"Intercompany planning groups for demand forecasting","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/intercompany-planning-groups-demand-forecasting","6/17/2025"
"Generate a statistical baseline forecast","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/generate-statistical-baseline-forecast","8/25/2025"
"Make manual adjustments to the baseline forecast","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/manual-adjustments-baseline-forecast","10/3/2025"
"Authorize an adjusted forecast","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/authorize-adjusted-forecast","6/17/2025"
"Import historical data for demand forecasts","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/import-historical-data","6/17/2025"
"Remove outliers from historical transaction data when calculating a demand forecast","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/remove-historical-outliers-calculating-demand-forecast","6/17/2025"
"Monitor forecast accuracy","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/monitor-forecast-accuracy","6/17/2025"
"Guide: Create a baseline forecast","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/tasks/create-baseline-forecast","6/17/2025"
"Forecast reduction keys","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/reduction-keys","11/19/2025"
"Demand Driven Material Requirements Planning (DDMRP) overview","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-overview","6/17/2025"
"Turn on the DDMRP feature for your system","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-enable","6/17/2025"
"Inventory positioning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-inventory-positioning","11/19/2025"
"Buffer profile and levels","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-buffer-profile-and-levels","1/24/2025"
"Demand-driven planning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-planning","6/17/2025"
"Visual and collaborative execution","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-visual-and-collaborative-execution","6/17/2025"
"DDMRP FAQ","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/ddmrp-faqs","1/6/2023"
"Deprecated master planning overview","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/deprecated-master-planning-overview","11/19/2025"
"Migration to Planning Optimization for master planning","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/new-master-planning-engine","6/17/2025"
"Continue to use deprecated master planning with existing companies","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/continue-using-deprecated-planning","3/20/2025"
"Parameters not used by Planning Optimization","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/not-used-parameters","11/19/2025"
"Differences between Planning Optimization and the deprecated master planning engine","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/planning-optimization-differences-with-built-in","1/8/2025"
"Planning Optimization fit analysis","https://learn.microsoft.com/en-us/dynamics365/supply-chain/master-planning/planning-optimization/planning-optimization-fit-analysis","11/19/2025"
